57886,7980011,79800115,JHB,7,61.1196,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79800115,152,393.9553333,600.098,770.428,904.9453333,1003.65,1066.542,1093.621333,1084.888,1040.342,959.9833333,843.812,691.828,504.0313333,280.422,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57887,7980012,79800036,JHB,7,18.4663,0,0,0,0,0,0,0,0,9,0,0,0,0,0,79800036,587,780.4493333,940.844,1068.184,1162.469333,1223.7,1251.876,1246.997333,1209.064,1138.076,1034.033333,896.936,726.784,523.5773333,287.316,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57888,7980013,79800127,JHB,7,15.8689,0,0,0,0,0,9,0,0,0,0,0,0,0,0,79800127,0,13.283368,24.869112,34.757232,42.947728,49.4406,54.235848,57.333472,58.733472,58.435848,56.4406,52.747728,47.357232,40.269112,31.483368,21,9.288853242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57889,7980014,79800070,JHB,7,58.9521,6,0,0,0,0,0,15,0,0,0,0,0,0,0,79800070,29,28.47195333,27.91458,27.32788,26.71185333,26.0665,25.25985,24.4532,23.64655,22.8399,22.03325,21.2266,20.41995,19.6133,18.80665,18,18.10935027,17.29786573,16.48006818,15.64162104,14.76180428,13.84370506,12.9149359,11.98893756,11.06699903,10.15171226,9.246460498,8.353406579,7.476900634,6.614500883,5.767960406,4.937289199,4.122325314,3.32093433,2.532521808
57890,7980015,79800135,JHB,7,51.6823,0,0,0,0,0,0,0,0,6,0,0,0,0,0,79800135,13,10.58221547,8.5860192,7.0114112,5.858391467,5.12696,4.8171168,4.928861867,5.4621952,6.4171168,7.793626667,9.5917248,11.8114112,14.45268587,17.5155488,21,26.23294428,30.85917544,35.94598426,41.45471872,47.29324111,53.39680629,59.79527123,66.50542717,73.50232579,80.76798404,88.29596908,96.07923472,104.1518788,112.4778619,121.0803523,129.9723968,139.1805141,148.6769744,158.4751046
57891,7980016,79800061,JHB,7,4.12756,0,0,0,0,0,0,0,0,9,0,0,0,0,0,79800061,79,121.1239867,156.67788,185.66168,208.0753867,223.919,233.19252,235.8959467,232.02928,221.59252,204.5856667,181.00872,150.86168,114.1445467,70.85732,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57892,7980017,79800065,JHB,7,73.5711,0,0,0,9,0,0,0,0,0,0,0,0,0,0,79800065,190,434.1502667,641.8124,812.9864,947.6722667,1045.87,1107.5796,1132.801067,1121.5344,1073.7796,989.5366667,868.8056,711.5864,517.8790667,287.6836,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57893,7980018,79800132,JHB,7,76.5343,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79800132,38,67.14865333,91.99988,112.55368,128.8100533,140.769,148.43052,151.7946133,150.86128,145.63052,136.1023333,122.27672,104.15368,81.73321333,55.01532,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57894,7980019,79800008,JHB,7,186.285,3,0,6,0,0,0,0,0,3,0,0,3,0,0,79800008,215,187.1899973,161.562376,138.117136,116.8542773,97.7738,90.69642,83.61904,76.54166,69.46428,62.3869,55.30952,48.23214,41.15476,34.07738,27,20.98402602,13.55948646,6.101053979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57895,7980020,79800013,JHB,7,177.973,6,3,0,0,0,0,0,0,0,0,0,0,0,0,79800013,83,201.9152533,303.30928,387.18208,453.5336533,502.364,533.67312,547.4610133,543.72768,522.47312,483.6973333,427.40032,353.58208,262.2426133,153.38192,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57896,7980021,79800132,JHB,7,72.8753,9,0,0,0,0,0,0,0,0,0,0,0,0,0,79800132,99,138.8726,172.3634,199.4724,220.1996,234.545,242.5086,244.0904,239.2904,228.1086,210.545,186.5996,156.2724,119.5634,76.4726,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57897,7980022,79800053,JHB,7,3016.04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79800053,955,786.7948267,633.80944,496.04384,373.4980267,266.172,242.5548,218.9376,195.3204,171.7032,148.086,124.4688,100.8516,77.2344,53.6172,30,6.722852783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57898,7980023,79800061,JHB,7,37.011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,79800061,3064,2796.315467,2537.9192,2288.8112,2048.991467,1818.46,1639.014,1459.568,1280.122,1100.676,921.23,741.784,562.338,382.892,203.446,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57899,7980024,79800096,JHB,7,90.5738,9,0,0,0,0,0,0,6,6,0,0,0,0,0,79800096,49,40.05193867,32.172648,25.362128,19.62037867,14.9474,11.343192,8.807754667,7.341088,6.943192,7.614066667,9.353712,12.162128,16.03931467,20.985272,27,35.89934572,44.58424479,54.42933137,65.37541863,77.26669799,89.97556423,103.5297011,117.9431699,133.1599327,149.1353486,165.846228,183.269383,201.4620922,220.3490181,239.9696372,260.3461002,281.5294356,303.4622786,326.1699959
57900,7980025,79800032,JHB,7,184.577,0,0,12,0,0,0,0,0,0,0,0,0,0,0,79800032,33,53.44096,70.90464,85.39104,96.90016,105.432,110.98656,113.56384,113.16384,109.78656,103.432,94.10016,81.79104,66.50464,48.24096,27,2.929962236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57901,7980026,79800124,JHB,7,42.2605,12,0,0,0,0,0,0,3,0,6,0,0,0,0,79800124,184,154.4240067,127.63506,103.63316,82.41830667,63.9905,60.89145,57.7924,54.69335,51.5943,48.49525,45.3962,42.29715,39.1981,36.09905,33,31.4939658,28.2921923,25.0721008,21.81466904,18.50120418,15.1540081,11.82055701,8.521876532,5.26401567,2.053643306,0,0,0,0,0,0,0,0,0
57902,7980027,79800057,JHB,7,384.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79800057,3345,2526.33196,1793.07364,1145.22504,582.78616,105.757,98.4813,91.2056,83.9299,76.6542,69.3785,62.1028,54.8271,47.5514,40.2757,33,27.09479881,19.47441558,11.81832881,4.126235363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57903,7980028,79800088,JHB,7,133.085,9,0,0,0,0,0,0,0,0,0,0,0,0,0,79800088,713,719.4792533,718.58528,710.31808,694.6776533,671.664,608.0976,544.5312,480.9648,417.3984,353.832,290.2656,226.6992,163.1328,99.5664,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57904,7980029,79800006,JHB,7,94.1446,0,0,0,0,0,0,0,0,12,0,0,0,0,0,79800006,1902,1574.45364,1275.95676,1006.50936,766.11144,554.763,503.1867,451.6104,400.0341,348.4578,296.8815,245.3052,193.7289,142.1526,90.5763,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57905,7980030,79800096,JHB,7,2414.17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,79800096,146,234.5565733,309.44316,370.65976,418.2063733,452.083,472.28964,478.8262933,471.69296,450.88964,416.4163333,368.27304,306.45976,230.9764933,141.82324,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57906,7980031,79800057,JHB,7,38.3326,18,0,0,0,0,0,0,0,0,0,0,0,0,0,79800057,118,105.1242907,93.307016,82.548176,72.84777067,64.2058,61.38522,58.56464,55.74406,52.92348,50.1029,47.28232,44.46174,41.64116,38.82058,36,34.94710097,32.04691232,29.12907227,26.17031851,23.14358777,20.06745514,16.99480089,13.94981226,10.93781372,7.965417594,5.038800995,2.161632954,0,0,0,0,0,0,0
57907,7980032,79800068,JHB,7,137.719,9,0,0,0,0,0,0,0,3,0,0,0,0,0,79800068,1673,1374.653493,1103.33744,859.05184,641.7966933,451.572,410.0148,368.4576,326.9004,285.3432,243.786,202.2288,160.6716,119.1144,77.5572,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57908,7980033,79800058,JHB,7,44.6258,15,0,0,0,0,0,0,0,0,3,3,0,0,0,79800058,468,393.22492,325.04628,263.46408,208.47832,160.089,147.9801,135.8712,123.7623,111.6534,99.5445,87.4356,75.3267,63.2178,51.1089,39,28.32376175,15.60414915,2.827729453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57909,7980034,79800124,JHB,7,72.9515,12,0,0,0,0,0,0,0,0,0,0,0,0,0,79800124,57,50.88522,45.44398,40.67628,36.58212,33.1615,30.41442,28.34088,26.94088,26.21442,26.1615,26.78212,28.07628,30.04398,32.68522,36,42.11875484,47.1329077,52.87311443,59.28527367,66.24487492,73.67090472,81.61066073,90.08801746,99.06816593,108.5252634,118.4484471,128.8255893,139.6995178,151.0190091,162.8123584,175.0945601,187.8991448,201.1867876,214.9737197
57910,7980035,79800032,JHB,7,189.392,15,0,3,0,0,0,0,0,0,0,0,0,0,0,79800032,123,99.92142,79.33978,61.25508,45.66732,32.5765,21.98262,13.88568,8.28568,5.18262,4.5765,6.46732,10.85508,17.73978,27.12142,39,56.21917703,74.15404725,94.79433843,118.0355301,143.5800616,171.1590918,200.7940418,232.492524,266.1292931,301.6004371,338.8456647,377.8061403,418.59128,461.0384929,505.2240616,551.1908395,599.0448774,648.663008,700.0977302
57911,7980036,79800105,JHB,7,314.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79800105,48,58.39942,67.34178,74.82708,80.85532,85.4265,88.54062,90.19768,90.39768,89.14062,86.4265,82.25532,76.62708,69.54178,60.99942,51,41.65025748,28.11071287,12.96757188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57912,7980037,79800127,JHB,7,782.443,6,0,3,0,0,0,3,0,0,0,0,3,0,0,79800127,1140,1355.6544,1530.1296,1663.4256,1755.5424,1806.48,1816.2384,1784.8176,1712.2176,1598.4384,1443.48,1247.3424,1010.0256,731.5296,411.8544,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57913,7980038,79800054,JHB,7,79.5497,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79800054,111,95.177224,81.043416,68.598576,57.842704,48.7758,41.397864,35.708896,31.708896,29.397864,28.7758,29.842704,32.598576,37.043416,43.177224,51,63.73559355,75.69995395,89.48937708,105.0095603,122.0202757,140.334743,160.0069504,181.0624197,203.4161688,227.0004005,251.7793956,277.7167997,304.8976656,333.2058928,362.6992043,393.4090348,425.4105639,458.6153687,493.0602186
57914,7980039,79800074,JHB,7,17.6046,24,0,0,0,0,0,9,0,0,3,0,3,0,0,79800074,82,107.8549867,129.80688,147.85568,162.0013867,172.244,178.58352,181.0199467,179.55328,174.18352,164.9106667,151.73472,134.65568,113.6735467,88.78832,60,28.76349061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57915,7980040,79800096,JHB,7,233.992,27,0,0,0,0,0,0,0,3,0,0,0,0,0,79800096,28,30.06031067,32.188196,34.383656,36.64669067,38.9773,41.67957,44.38184,47.08411,49.78638,52.48865,55.19092,57.89319,60.59546,63.29773,66,72.36248152,75.37491659,78.38776393,81.32308891,84.03751672,86.48422938,88.77546565,90.97313971,93.06910157,95.06615832,96.97947855,98.82007093,100.6362236,102.4013181,104.1454485,105.88411,107.6399965,109.391365,111.1491915
57916,7980041,79800007,JHB,7,81.1259,12,0,0,0,0,0,0,6,3,0,0,0,0,0,79800007,913,1030.699467,1123.5752,1191.6272,1234.855467,1253.26,1246.8408,1215.597867,1159.5312,1078.6408,972.9266667,842.3888,687.0272,506.8418667,301.8328,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57917,7980042,79800096,JHB,7,56.6217,15,0,0,0,0,0,0,0,0,0,0,0,0,0,79800096,0,19.760876,37.384484,52.870824,66.219896,77.4317,86.506236,93.443504,98.243504,100.906236,101.4317,99.819896,96.070824,90.184484,82.160876,72,62.88255762,47.78343843,30.35132667,10.57055697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57918,7980043,79800070,JHB,7,14.5687,36,3,0,0,0,0,0,0,0,3,0,0,0,0,79800070,28,94.26446667,151.5102,199.7372,238.9454667,269.135,290.3058,302.4578667,305.5912,299.7058,284.8016667,260.8788,227.9372,185.9768667,134.9978,75,6.302244396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57919,7980044,79800131,JHB,7,17.5843,18,0,0,0,0,0,0,0,0,0,0,0,0,0,79800131,606,625.37808,636.93072,640.65792,636.55968,624.636,604.88688,577.31232,541.91232,498.68688,447.636,388.75968,322.05792,247.53072,165.17808,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57920,7980045,79800076,JHB,7,7.01441,45,0,0,0,0,0,0,0,0,0,0,0,0,0,79800076,977,1157.898933,1304.4504,1416.6544,1494.510933,1538.02,1547.1816,1521.995733,1462.4624,1368.5816,1240.353333,1077.7776,880.8544,649.5837333,383.9656,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57921,7980046,79800074,JHB,7,6.01475,24,0,0,0,0,0,0,0,0,3,0,0,0,0,79800074,78,83.393852,88.102868,92.127048,95.466392,98.1209,100.090572,101.375408,101.975408,101.890572,101.1209,99.666392,97.527048,94.702868,91.193852,87,86.49644214,80.81470569,74.37101724,67.10080305,58.9322237,49.92041243,40.21604894,29.89767833,18.99881667,7.557959228,0,0,0,0,0,0,0,0,0
57922,7980047,79800070,JHB,7,101.763,3,0,0,0,0,0,3,3,0,0,0,3,0,0,79800070,142,115.9337667,93.0389,73.3154,56.76326667,43.3825,33.1731,26.13506667,22.2684,21.5731,24.04916667,29.6966,38.5154,50.50556667,65.6671,84,111.1251571,137.4184205,167.155695,200.1553075,235.942605,274.132837,314.8153865,358.0363489,403.6282202,451.4583166,501.4588791,553.5619272,607.9421296,664.3733527,722.9758701,783.817213,847.0514765,912.5063597,980.2585381
57923,7980048,79800123,JHB,7,17.2608,12,0,24,0,0,0,0,0,0,0,0,0,0,0,79800123,689,719.5631733,740.11256,750.64816,751.1699733,741.678,722.17224,692.6526933,653.11936,603.57224,544.0113333,474.43664,394.84816,305.2458933,205.62984,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57924,7980049,79800072,JHB,7,5.02388,27,0,0,6,0,0,6,0,3,0,0,3,0,0,79800072,69,81.25716,92.02044,101.28984,109.06536,115.347,120.13476,123.42864,125.22864,125.53476,124.347,121.66536,117.48984,111.82044,104.65716,96,90.42268591,78.33007993,64.59281701,49.16136484,32.03116262,13.34451495,0,0,0,0,0,0,0,0,0,0,0,0,0
57925,7980050,79800094,JHB,7,152.767,30,0,0,0,3,0,0,0,0,0,0,0,0,0,79800094,351,289.75252,234.85468,186.30648,144.10792,108.259,107.3331,106.4072,105.4813,104.5554,103.6295,102.7036,101.7777,100.8518,99.9259,99,103.2991377,102.5500265,101.7808071,100.8968941,99.74252068,98.29860576,96.72383666,95.09997232,93.4261155,91.71236821,89.97905233,88.23997278,86.53911306,84.8520864,83.20321377,81.60213868,80.06241476,78.56367064,77.11079689
57926,7980051,79800104,JHB,7,7.41351,24,0,0,0,0,0,3,0,0,0,0,0,0,0,79800104,0,34.05484,64.18756,90.39816,112.68664,131.053,145.49724,156.01936,162.61936,165.29724,164.053,158.88664,149.79816,136.78756,119.85484,99,78.17737843,48.05527335,13.64811824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57927,7980052,79800124,JHB,7,110.955,15,0,39,0,0,0,0,0,0,0,0,0,0,0,79800124,332,366.4382533,393.76628,413.98408,427.0916533,433.089,431.97612,423.7530133,408.41968,385.97612,356.4223333,319.75832,275.98408,225.0996133,167.10492,102,31.37168392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57928,7980053,79800058,JHB,7,10.7517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79800058,145,149.8645067,153.62456,156.28016,157.8313067,158.278,157.62024,155.8580267,152.99136,149.02024,143.9446667,137.76464,130.48016,122.0912267,112.59784,102,95.10844591,81.79976577,67.25259416,51.41818082,34.29086781,16.01001805,0,0,0,0,0,0,0,0,0,0,0,0,0
57929,7980054,79800070,JHB,7,4.70844,24,0,0,0,0,0,0,0,0,0,0,3,0,0,79800070,98,93.20134133,89.154872,85.860592,83.31850133,81.5286,80.490888,80.20536533,80.672032,81.890888,83.86193333,86.585168,90.060592,94.28820533,99.268008,105,117.4236603,125.3218872,134.0287614,143.4101426,153.1936381,163.2492081,173.7386553,184.7480368,196.2318948,208.1648617,220.5493941,233.3824171,246.7556086,260.5875747,274.9368554,289.8337077,305.3352948,321.3778849,337.9889324
57930,7980055,79800115,JHB,7,69.1783,15,12,0,0,0,0,0,0,6,0,0,0,0,0,79800115,26,44.59420933,61.284484,76.070824,88.95322933,99.9317,100.43853,100.94536,101.45219,101.95902,102.46585,102.97268,103.47951,103.98634,104.49317,105,111.127857,111.9084414,112.6738963,113.317231,113.6555087,113.6531988,113.4814977,113.2304422,112.8956935,112.4862043,112.024255,111.5252969,111.0444856,110.5513095,110.0777888,109.6382179,109.2530975,108.897161,108.5790557
57931,7980056,79800024,JHB,7,166.85,27,0,0,0,0,3,0,0,0,0,0,0,0,0,79800024,1320,1451.8672,1553.3248,1624.3728,1665.0112,1675.24,1655.0592,1604.4688,1523.4688,1412.0592,1270.24,1098.0112,895.3728,662.3248,398.8672,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57932,7980057,79800058,JHB,7,147.187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79800058,23,35.00210533,46.099148,56.291128,65.57804533,73.9599,77.36391,80.76792,84.17193,87.57594,90.97995,94.38396,97.78797,101.19198,104.59599,108,117.3392177,121.1918028,125.0408255,128.7633185,132.1367898,135.0950836,137.8198862,140.4102404,142.8551253,145.1603387,147.3502049,149.4421847,151.5094792,153.5117082,155.49386,157.4785108,159.4986076,161.5210739,163.5615047
57933,7980058,79800096,JHB,7,656.27,30,0,0,3,3,0,15,0,0,0,0,0,0,0,79800096,802,684.9253467,577.96612,481.12232,394.3939467,317.781,296.8029,275.8248,254.8467,233.8686,212.8905,191.9124,170.9343,149.9562,128.9781,108,91.65811596,69.71609812,47.669026,25.50320921,3.286507627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57934,7980059,79800079,JHB,7,17.5175,12,0,0,0,0,0,15,0,0,0,0,0,0,0,79800079,284,299.2686133,310.76552,318.49072,322.4442133,322.626,319.03608,311.6744533,300.54112,285.63608,266.9593333,244.51088,218.29072,188.2988533,154.53528,117,79.72566669,32.31659803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57935,7980060,79800023,JHB,7,181.995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,79800023,45,52.33682,59.36838,66.09468,72.51572,78.6315,83.06835,87.5052,91.94205,96.3789,100.81575,105.2526,109.68945,114.1263,118.56315,123,134.2262301,139.2064025,144.1848491,149.0190134,153.4488326,157.3932097,161.0601532,164.5637113,167.8900586,171.0451354,174.056918,176.9455966,179.7977392,182.5656092,185.3027849,188.0365079,190.8066056,193.5740302,196.3578444
57936,7980061,79800081,JHB,7,18.1112,30,0,0,0,0,0,0,0,0,0,0,0,0,0,79800081,287,311.7877733,331.44396,345.96856,355.3615733,359.623,358.75284,352.7510933,341.61776,325.35284,303.9563333,277.42824,245.76856,208.9772933,167.05444,120,71.42685958,11.07999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57937,7980062,79800076,JHB,7,0.331573,15,0,0,0,0,0,0,0,3,33,0,0,0,0,79800076,413,328.7151173,253.680456,187.896016,131.3617973,84.0778,46.044024,17.26046933,0,0,0,0,12.096016,38.81378933,74.781784,120,34.69542178,34.77209244,34.84335483,34.8763566,34.81560048,34.6515731,34.43767315,34.201792,33.94293025,33.66408463,33.37216732,33.07193919,32.77979512,32.48665934,32.20191235,31.92960429,31.67551245,31.43210111,31.2017136
57938,7980063,79800008,JHB,7,590.99,33,0,0,0,0,0,0,0,3,0,3,0,0,0,79800008,409,607.7882667,775.4544,911.9984,1017.420267,1091.72,1134.8976,1146.953067,1127.8864,1077.6976,996.3866667,883.9536,740.3984,565.7210667,359.9216,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57939,7980064,79800097,JHB,7,60.9444,24,0,0,0,0,0,0,0,0,3,3,3,0,0,79800097,252,201.475656,156.940504,118.394544,85.837776,59.2702,38.691816,24.102624,15.502624,12.891816,16.2702,25.637776,40.994544,62.340504,89.675656,123,170.9610214,219.1605545,273.8646233,334.771491,401.0602572,472.0279344,547.7830358,628.3795439,713.5051576,802.9075937,896.450777,994.0004686,1095.861383,1201.620332,1311.488879,1425.586633,1544.193017,1666.993979,1794.128772
57940,7980065,79800112,JHB,7,85.2848,9,0,0,0,0,0,9,0,0,0,0,0,0,0,79800112,270,264.77184,258.89056,252.35616,245.16864,237.328,225.8952,214.4624,203.0296,191.5968,180.164,168.7312,157.2984,145.8656,134.4328,123,117.5111019,105.7022711,93.82565625,81.80982629,69.58370032,57.22918937,44.9234798,32.74520363,20.71663823,8.862500497,0,0,0,0,0,0,0,0,0
57941,7980066,79800032,JHB,7,2782.74,69,0,0,0,0,0,0,0,0,21,3,6,0,0,79800032,592,636.7284667,670.6862,693.8732,706.2894667,707.935,698.8098,678.9138667,648.2472,606.8098,554.6016667,491.6228,417.8732,333.3528667,238.0618,132,15.97553511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57942,7980067,79800019,JHB,7,8.79922,21,0,0,0,3,0,3,0,18,0,0,0,0,0,79800019,2079,2251.1716,2380.2044,2466.0984,2508.8536,2508.47,2464.9476,2378.2864,2248.4864,2075.5476,1859.47,1600.2536,1297.8984,952.4044,563.7716,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57943,7980068,79800081,JHB,7,3.33545,27,0,0,3,21,0,0,0,0,0,0,0,0,0,79800081,98,98.10169333,98.54124,99.31864,100.4338933,101.887,105.1983,108.5096,111.8209,115.1322,118.4435,121.7548,125.0661,128.3774,131.6887,135,145.680032,149.4973802,153.3063471,156.9574532,160.1838216,162.912451,165.3686166,167.6740155,169.8170188,171.8059901,173.6708742,175.4329837,177.1784282,178.859678,180.5290224,182.2121041,183.9462243,185.6923575,187.4678039
57944,7980069,79800081,JHB,7,11.9597,36,0,0,0,3,0,0,0,0,0,0,0,0,0,79800081,123,160.7598,193.2682,220.5252,242.5308,259.285,270.7878,277.0392,278.0392,273.7878,264.285,249.5308,229.5252,204.2682,173.7598,138,102.1560168,53.5467786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57945,7980070,79800124,JHB,7,54.9335,24,0,0,0,0,0,15,3,0,3,0,9,0,0,79800124,683,820.8677333,933.8496,1021.9456,1085.155733,1123.48,1136.9184,1125.470933,1089.1376,1027.9184,941.8133333,830.8224,694.9456,534.1829333,348.5344,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57946,7980071,79800104,JHB,7,6.69645,51,0,0,0,0,0,0,0,0,0,0,0,0,0,79800104,0,29.44576,56.02784,79.74624,100.60096,118.592,120.8328,123.0736,125.3144,127.5552,129.796,132.0368,134.2776,136.5184,138.7592,141,150.8721581,153.5709559,156.2559314,158.7764187,160.8681804,162.4674781,163.8072344,165.0118376,166.0719121,166.9976339,167.8196843,168.5596607,169.3005431,169.9964894,170.6970217,171.4255967,172.2161632,173.0309554,173.8852121
57947,7980072,79800097,JHB,7,293.899,21,0,18,0,0,24,0,0,0,0,0,0,0,0,79800097,90,79.039468,70.159012,63.358632,58.638328,55.9981,55.437948,56.957872,60.557872,66.237948,73.9981,83.838328,95.758632,109.759012,125.839468,144,172.9907609,196.9348423,223.1487704,251.3972188,281.1460098,312.0540841,344.3361058,378.1112801,413.2530858,449.6753243,487.3552045,526.2643253,566.5965576,608.1599358,651.0843206,695.4416956,741.37397,788.7327069,837.5887839
