"","gridnumber","pop11","pop12","pop13","pop14","pop15","pop16","pop17","threshold","night1206","night1606","x2016_0.5","x2016_0.6","x2016_0.7","x2016_0.8","x2016_0.9","x2016_1.0","x2016_1.1","x2016_1.2","x2016_1.3","x2016_1.4","x2016_1.5","x2016_1.6","x2016_1.7","x2016_1.8","x2016_1.9","x2016_2.0"
"1166",1211,1780.91332939189,1430.04749741329,920.036035631275,340.70263671142,1.49473160393861,0,0,0.151934805568337,5.30383396148682,6.79750442504883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167",1212,1769.68738732617,1427.21918523683,927.450328186235,359.639584844817,35.7856708886369,38.117161567745,40.2859901064503,0.474666383836286,7.96876573562622,12.3265895843506,36.1184649460255,36.9911978398408,37.5502264433718,37.9356638839978,38.1430530148586,38.2548532522774,38.3543897957847,38.4179366166808,38.5181141727685,38.5216001012779,38.554359922469,38.5636593716816,38.563786492637,38.5639136144305,38.5640089563257,38.564072517851
"1168",1213,1843.29827993065,1477.8299966129,947.535683880616,345.330807080223,0.808616563458016,0.861299157743917,0.910306222195918,0.18139731315276,15.5928211212158,20.6378993988037,0.816136410937258,0.835856769837606,0.848488635526772,0.857198018107219,0.861884203447073,0.864410452684002,0.866659590278761,0.868095500537132,0.870359122515644,0.870437890901473,0.871178135065498,0.871388266340883,0.871391138778581,0.871394011235217,0.871396165590122,0.871397601832643
"1169",1214,1845.00004970834,1479.0000398475,948.000025541197,345.000009295056,0,0,0,0.287291664280748,13.9786367416382,18.4798278808594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170",1215,1433.23449762619,1309.51064817629,1078.49635565781,813.435194350695,671.198497187017,692.514638460965,712.271062080722,0.136733612723387,7.75360155105591,11.7039108276367,656.202210896724,672.058068982047,682.214530673864,689.217178795237,692.985035662636,695.01622838034,696.824613648431,697.979135703281,699.79916692236,699.862499458732,700.457681649511,700.626634542237,700.628944082582,700.631253638154,700.632985814825,700.634140604031
"1171",1216,1053.07852312492,1153.03229730179,1198.97506321143,1245.91058822763,1290.87190267502,1331.8678345183,1369.86406403158,-0.0264120869939931,7.04312562942505,7.58620691299438,1262.03053205554,1292.52506054588,1312.05831499074,1325.52604732639,1332.77251850266,1336.67897779778,1340.15692618648,1342.3773424834,1345.8776887633,1345.99949206302,1347.14416680569,1347.46910278664,1347.47354457361,1347.47798638987,1347.48131777128,1347.48353870137
"1172",1217,1053.00002837013,1153.00003106435,1199.00003230369,1246.00003356997,1291.00003478237,1332.000035887,1370.0000369108,-0.159895398129579,6.98244524002075,6.02268314361572,1262.15580136482,1292.65335674589,1312.18855006404,1325.65761920849,1332.90480967041,1336.81165672116,1340.28995033146,1342.51058702718,1346.01128075189,1346.13309614183,1347.27788450506,1347.60285273919,1347.60729496706,1347.61173722421,1347.61506893629,1347.61729008683
"1173",1218,1053.00002837013,1153.00003106435,1199.00003230369,1246.00003356997,1291.00003478237,1332.000035887,1370.0000369108,-0.313534586142073,10.2375030517578,5.38812589645386,1262.15580136482,1292.65335674589,1312.18855006404,1325.65761920849,1332.90480967041,1336.81165672116,1340.28995033146,1342.51058702718,1346.01128075189,1346.13309614183,1347.27788450506,1347.60285273919,1347.60729496706,1347.61173722421,1347.61506893629,1347.61729008683
"1174",1219,1053.00002837013,1153.00003106435,1199.00003230369,1246.00003356997,1291.00003478237,1332.000035887,1370.0000369108,-0.304795880429932,7.05615282058716,5.46170997619629,1262.15580136482,1292.65335674589,1312.18855006404,1325.65761920849,1332.90480967041,1336.81165672116,1340.28995033146,1342.51058702718,1346.01128075189,1346.13309614183,1347.27788450506,1347.60285273919,1347.60729496706,1347.61173722421,1347.61506893629,1347.61729008683
"1175",1220,1016.34564584699,1109.32881792131,1149.73498404175,1190.69953177373,1229.32059861686,1266.64044443978,1302.77583249436,-0.113829878602019,7.6207423210144,7.13060569763184,1200.22337997039,1229.2244580946,1247.80108368024,1260.6092422896,1267.50082209463,1271.21596500109,1274.52358305344,1276.63525585782,1279.96417487872,1280.0800129384,1281.16862795501,1281.47765040052,1281.48187465377,1281.48609893487,1281.48926716396,1281.4913793254
"1176",1221,581.993433514917,591.827515105662,565.946991828947,535.391690327906,498.422672355329,492.132854699395,506.172680884513,-0.14682826362145,11.7161960601807,8.97879505157471,466.327568217697,477.595472562044,484.813122859151,489.789527716218,492.467140655018,493.910599919403,495.195721929762,496.016178571558,497.309576732033,497.354583754541,497.777547681001,497.897613402054,497.899254667985,497.900895944738,497.902126909403,497.902947555894
"1177",1222,296.291645459976,255.658359802705,190.991079752803,118.710202012114,37.8157265475047,5.50623668344574,5.50623668344574,0.137759280362786,11.9710531234741,11.8458251953125,5.21751380364706,5.34358494003624,5.42433974121384,5.48001833026556,5.5099768474564,5.52612701560047,5.54050562472719,5.54968531759894,5.56415652456979,5.56466008639456,5.56939242536647,5.57073578269645,5.5707541460278,5.57077250948022,5.57078628214899,5.570795463966
